Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Profit Margin,Order Year,Order Month
9470,CA-2017-102925,11-05-2017,11-10-2017,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,10024.00,East,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts-Box",110.96,2.00,0.00%,53.26,48%,2017,5
9471,CA-2017-102925,11-05-2017,11-10-2017,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,10024.00,East,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,99.98,2.00,0.00%,4.00,4%,2017,5
9472,CA-2017-102925,11-05-2017,11-10-2017,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,10024.00,East,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,11.42,1.00,20.00%,3.71,33%,2017,5
9473,CA-2017-102925,11-05-2017,11-10-2017,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,10024.00,East,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,128.12,2.00,10.00%,24.20,19%,2017,5
9474,CA-2017-102925,11-05-2017,11-10-2017,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,10024.00,East,FUR-FU-10004245,Furniture,Furnishings,"Career Cubicle Clock, 8 1-4"", Black",101.40,5.00,0.00%,38.53,38%,2017,5
9475,CA-2015-100818,,06-05-2015,Second Class,JM-15265,Janet Molinari,Corporate,United States,Chicago,Illinois,60653.00,Central,OFF-LA-10000443,Office Supplies,Labels,Avery 501,5.90,2.00,20.00%,1.99,34%,1900,1
9476,CA-2015-100818,,06-05-2015,Second Class,JM-15265,Janet Molinari,Corporate,United States,Chicago,Illinois,60653.00,Central,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,173.49,7.00,20.00%,54.22,31%,1900,1
9477,CA-2015-100818,,06-05-2015,Second Class,JM-15265,Janet Molinari,Corporate,United States,Chicago,Illinois,60653.00,Central,FUR-FU-10002703,Furniture,Furnishings,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",51.56,2.00,60.00%,-61.87,-120%,1900,1
9478,CA-2015-100818,,06-05-2015,Second Class,JM-15265,Janet Molinari,Corporate,United States,Chicago,Illinois,60653.00,Central,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,3.56,3.00,80.00%,-6.24,-175%,1900,1
9479,CA-2014-126193,09-07-2014,,Standard Class,SS-20410,Shahid Shariari,Consumer,United States,Oswego,Illinois,60543.00,Central,OFF-FA-10000936,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,13.16,5.00,20.00%,4.11,31%,2014,7
9480,CA-2014-126193,09-07-2014,,Standard Class,SS-20410,Shahid Shariari,Consumer,United States,Oswego,Illinois,60543.00,Central,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,3.83,3.00,80.00%,-6.51,-170%,2014,7
9481,CA-2014-126193,09-07-2014,,Standard Class,SS-20410,Shahid Shariari,Consumer,United States,Oswego,Illinois,60543.00,Central,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,304.99,5.00,80.00%,-533.73,-175%,2014,7
9482,CA-2017-150504,11-06-2017,11-12-2017,Standard Class,HG-14845,Harry Greene,Consumer,United States,Dallas,Texas,75220.00,Central,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15-16d x 11-1-4h",18.16,2.00,20.00%,1.82,10%,2017,6
9483,CA-2015-158351,,,Second Class,BC-11125,Becky Castell,Home Office,United States,Philadelphia,Pennsylvania,19134.00,East,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,319.98,2.00,20.00%,92.00,29%,1900,1
9484,CA-2014-122679,,,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Los Angeles,California,90008.00,West,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,19.68,6.00,0.00%,6.49,33%,1900,1
9485,CA-2016-164770,12-02-2016,12-04-2016,Second Class,MY-18295,Muhammed Yedwab,Corporate,United States,Houston,Texas,77036.00,Central,FUR-BO-10003893,Furniture,Bookcases,Sauder Camden County Collection Library,781.86,10.00,32.00%,-137.98,-18%,2016,2
9486,CA-2016-164770,12-02-2016,12-04-2016,Second Class,MY-18295,Muhammed Yedwab,Corporate,United States,Houston,Texas,77036.00,Central,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,30.82,9.00,20.00%,9.63,31%,2016,2
9487,CA-2017-130505,10-12-2017,10-12-2017,Same Day,NF-18385,Natalie Fritzler,Consumer,United States,Wheeling,West Virginia,26003.00,East,FUR-TA-10001932,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",673.34,3.00,30.00%,-76.95,-11%,2017,12
9488,US-2017-125213,12-11-2017,,First Class,NB-18655,Nona Balk,Corporate,United States,Paterson,New Jersey,7501.00,East,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,6.54,3.00,0.00%,2.16,33%,2017,11
9489,CA-2015-156566,10-01-2015,10-04-2015,First Class,EM-13960,Eric Murdock,Consumer,United States,Portland,Oregon,97206.00,West,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,572.80,2.00,20.00%,50.12,9%,2015,1
9490,US-2016-102232,08-05-2016,08-11-2016,Standard Class,MF-17665,Maureen Fritzler,Corporate,United States,Huntsville,Alabama,35810.00,South,OFF-AR-10000538,Office Supplies,Art,"Boston Model 1800 Electric Pencil Sharpener, Gray",197.05,7.00,0.00%,59.12,30%,2016,5
9491,CA-2017-111738,01-03-2017,01-07-2017,Standard Class,CM-12385,Christopher Martinez,Consumer,United States,San Francisco,California,94110.00,West,OFF-BI-10004584,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,2022.27,8.00,20.00%,682.52,34%,2017,3
9492,CA-2017-111738,01-03-2017,01-07-2017,Standard Class,CM-12385,Christopher Martinez,Consumer,United States,San Francisco,California,94110.00,West,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,9.12,3.00,0.00%,3.10,34%,2017,3
9493,CA-2017-163188,11-07-2017,11-07-2017,Same Day,EC-14050,Erin Creighton,Consumer,United States,Oklahoma City,Oklahoma,73120.00,Central,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,38.16,9.00,0.00%,19.08,50%,2017,7
9494,CA-2016-105207,01-03-2016,01-08-2016,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Broken Arrow,Oklahoma,74012.00,Central,FUR-TA-10000617,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray-Charcoal",1592.85,7.00,0.00%,350.43,22%,2016,3
9495,CA-2016-105207,01-03-2016,01-08-2016,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Broken Arrow,Oklahoma,74012.00,Central,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,11.88,2.00,0.00%,5.35,45%,2016,3
9496,US-2016-123610,05-12-2016,,Standard Class,VM-21835,Vivian Mathis,Consumer,United States,Mission Viejo,California,92691.00,West,TEC-AC-10004518,Technology,Accessories,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,120.00,6.00,0.00%,46.80,39%,2016,12
9497,US-2016-123610,05-12-2016,,Standard Class,VM-21835,Vivian Mathis,Consumer,United States,Mission Viejo,California,92691.00,West,OFF-AP-10002222,Office Supplies,Appliances,Staple holder,8.67,1.00,0.00%,2.34,27%,2016,12
9498,CA-2017-118213,11-05-2017,11-07-2017,First Class,AB-10060,Adam Bellavance,Home Office,United States,Greenwood,Indiana,46142.00,Central,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",4.41,1.00,0.00%,2.03,46%,2017,5
9499,CA-2017-118213,11-05-2017,11-07-2017,First Class,AB-10060,Adam Bellavance,Home Office,United States,Greenwood,Indiana,46142.00,Central,OFF-PA-10000565,Office Supplies,Paper,Easy-staple paper,167.94,3.00,0.00%,82.29,49%,2017,5
9500,CA-2017-118213,11-05-2017,11-07-2017,First Class,AB-10060,Adam Bellavance,Home Office,United States,Greenwood,Indiana,46142.00,Central,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,67.80,10.00,0.00%,31.19,46%,2017,5
9501,CA-2016-149237,,,Standard Class,CM-12235,Chris McAfee,Consumer,United States,Milwaukee,Wisconsin,53209.00,Central,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1-2,26.94,3.00,0.00%,11.31,42%,1900,1
9502,US-2015-158589,,,Standard Class,KW-16570,Kelly Williams,Consumer,United States,San Francisco,California,94109.00,West,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,32.04,3.00,0.00%,8.01,25%,1900,1
9503,CA-2016-101329,,,Standard Class,MM-17920,Michael Moore,Consumer,United States,Rome,New York,13440.00,East,OFF-AR-10000614,Office Supplies,Art,Barrel Sharpener,32.13,9.00,0.00%,8.35,26%,1900,1
9504,CA-2016-101329,,,Standard Class,MM-17920,Michael Moore,Consumer,United States,Rome,New York,13440.00,East,OFF-AR-10003190,Office Supplies,Art,Newell 32,2.88,1.00,0.00%,0.81,28%,1900,1
9505,CA-2016-113607,,,Standard Class,PW-19030,Pauline Webber,Corporate,United States,New York City,New York,10009.00,East,TEC-PH-10004094,Technology,Phones,Motorola L703CM,1091.93,7.00,0.00%,272.98,25%,1900,1
9506,CA-2016-113607,,,Standard Class,PW-19030,Pauline Webber,Corporate,United States,New York City,New York,10009.00,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,111.96,2.00,0.00%,54.86,49%,1900,1
9507,CA-2014-149104,04-05-2014,04-07-2014,Second Class,RD-19900,Ruben Dartt,Consumer,United States,Dearborn Heights,Michigan,48127.00,Central,OFF-AR-10002952,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,26.70,2.00,0.00%,7.48,28%,2014,5
9508,CA-2014-149104,04-05-2014,04-07-2014,Second Class,RD-19900,Ruben Dartt,Consumer,United States,Dearborn Heights,Michigan,48127.00,Central,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray-Clear, 3-pkg",40.20,5.00,0.00%,18.09,45%,2014,5
9509,CA-2014-149104,04-05-2014,04-07-2014,Second Class,RD-19900,Ruben Dartt,Consumer,United States,Dearborn Heights,Michigan,48127.00,Central,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",13.89,3.00,0.00%,4.58,33%,2014,5
9510,CA-2014-149104,04-05-2014,04-07-2014,Second Class,RD-19900,Ruben Dartt,Consumer,United States,Dearborn Heights,Michigan,48127.00,Central,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,689.82,6.00,0.00%,20.69,3%,2014,5
9511,CA-2016-105263,08-06-2016,08-11-2016,Standard Class,LM-17065,Liz MacKendrick,Consumer,United States,New York City,New York,10024.00,East,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",38.34,9.00,0.00%,15.72,41%,2016,6
9512,CA-2014-130575,,,First Class,CS-11845,Cari Sayre,Corporate,United States,Chicago,Illinois,60623.00,Central,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,9.26,3.00,80.00%,-13.90,-150%,1900,1
9513,CA-2017-142461,,06-03-2017,Second Class,KT-16480,Kean Thornton,Consumer,United States,Dallas,Texas,75217.00,Central,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",204.67,1.00,32.00%,-6.02,-3%,1900,1
9514,CA-2016-125220,,,Standard Class,BE-11410,Bobby Elias,Consumer,United States,Appleton,Wisconsin,54915.00,Central,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,1649.75,5.00,0.00%,544.42,33%,1900,1
9515,CA-2014-100293,,,Standard Class,NF-18475,Neil Französisch,Home Office,United States,Jacksonville,Florida,32216.00,South,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,91.06,6.00,20.00%,31.87,35%,1900,1
9516,CA-2014-154165,,,Standard Class,DL-13315,Delfina Latchford,Consumer,United States,Chicago,Illinois,60653.00,Central,OFF-AR-10003631,Office Supplies,Art,Staples in misc. colors,54.21,14.00,20.00%,8.81,16%,1900,1
9517,CA-2015-123939,,,Second Class,MS-17710,Maurice Satty,Consumer,United States,Bowling Green,Ohio,43402.00,East,TEC-PH-10000923,Technology,Phones,"Belkin SportFit Armband For iPhone 5s-5c, Fuchsia",26.98,3.00,40.00%,4.05,15%,1900,1
9518,CA-2015-123939,,,Second Class,MS-17710,Maurice Satty,Consumer,United States,Bowling Green,Ohio,43402.00,East,OFF-LA-10003190,Office Supplies,Labels,Avery 474,6.91,3.00,20.00%,2.51,36%,1900,1
9519,CA-2015-123939,,,Second Class,MS-17710,Maurice Satty,Consumer,United States,Bowling Green,Ohio,43402.00,East,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter-Legal Cart,435.50,3.00,20.00%,48.99,11%,1900,1
9520,US-2017-104451,05-08-2017,05-12-2017,Second Class,MM-18055,Michelle Moray,Consumer,United States,San Francisco,California,94110.00,West,OFF-AP-10000692,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,81.08,4.00,0.00%,22.70,28%,2017,8
9521,CA-2016-101189,02-04-2016,02-09-2016,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Los Angeles,California,90049.00,West,OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving,93.02,2.00,0.00%,3.72,4%,2016,4
9522,CA-2014-169446,,,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,Chicago,Illinois,60623.00,Central,TEC-PH-10002817,Technology,Phones,RCA ViSYS 25425RE1 Corded phone,323.98,3.00,20.00%,36.45,11%,1900,1
9523,CA-2014-169446,,,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,Chicago,Illinois,60623.00,Central,OFF-PA-10000295,Office Supplies,Paper,Xerox 229,15.55,3.00,20.00%,5.44,35%,1900,1
9524,CA-2014-169446,,,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,Chicago,Illinois,60623.00,Central,OFF-ST-10000419,Office Supplies,Storage,"Rogers Jumbo File, Granite",32.59,3.00,20.00%,-7.74,-24%,1900,1
9525,CA-2017-156958,12-05-2017,12-06-2017,First Class,PB-18805,Patrick Bzostek,Home Office,United States,Seattle,Washington,98115.00,West,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,83.92,5.00,20.00%,29.37,35%,2017,5
9526,CA-2017-156958,12-05-2017,12-06-2017,First Class,PB-18805,Patrick Bzostek,Home Office,United States,Seattle,Washington,98115.00,West,FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,199.90,5.00,0.00%,39.98,20%,2017,5
9527,CA-2017-156958,12-05-2017,12-06-2017,First Class,PB-18805,Patrick Bzostek,Home Office,United States,Seattle,Washington,98115.00,West,TEC-PH-10000148,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,31.18,3.00,20.00%,-7.01,-23%,2017,5
9528,CA-2017-156958,12-05-2017,12-06-2017,First Class,PB-18805,Patrick Bzostek,Home Office,United States,Seattle,Washington,98115.00,West,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,172.75,6.00,20.00%,60.46,35%,2017,5
9529,CA-2017-156958,12-05-2017,12-06-2017,First Class,PB-18805,Patrick Bzostek,Home Office,United States,Seattle,Washington,98115.00,West,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,9.30,2.00,20.00%,3.02,33%,2017,5
9530,CA-2017-101637,,,Same Day,AC-10615,Ann Chong,Corporate,United States,Beaumont,Texas,77705.00,Central,OFF-ST-10002352,Office Supplies,Storage,Iris Project Case,12.77,2.00,20.00%,0.96,8%,1900,1
9531,CA-2017-111759,07-08-2017,07-12-2017,Standard Class,MR-17545,Mathew Reese,Home Office,United States,Seattle,Washington,98103.00,West,OFF-PA-10003127,Office Supplies,Paper,Easy-staple paper,52.76,2.00,0.00%,24.27,46%,2017,8
9532,CA-2017-102729,,,Standard Class,BF-11215,Benjamin Farhat,Home Office,United States,Dallas,Texas,75217.00,Central,OFF-ST-10000464,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",55.62,2.00,20.00%,5.56,10%,1900,1
9533,CA-2016-116596,,,Standard Class,BW-11200,Ben Wallace,Consumer,United States,New York City,New York,10011.00,East,FUR-CH-10000553,Furniture,Chairs,"Metal Folding Chairs, Beige, 4-Carton",427.64,14.00,10.00%,80.78,19%,1900,1
9534,CA-2016-116596,,,Standard Class,BW-11200,Ben Wallace,Consumer,United States,New York City,New York,10011.00,East,OFF-FA-10000134,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",40.67,7.00,0.00%,12.61,31%,1900,1
9535,CA-2016-116596,,,Standard Class,BW-11200,Ben Wallace,Consumer,United States,New York City,New York,10011.00,East,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,33.48,2.00,0.00%,1.34,4%,1900,1
9536,CA-2016-116596,,,Standard Class,BW-11200,Ben Wallace,Consumer,United States,New York City,New York,10011.00,East,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,9.73,2.00,20.00%,3.28,34%,1900,1
9537,CA-2017-124191,06-12-2017,,Second Class,TS-21610,Troy Staebel,Consumer,United States,Chicago,Illinois,60610.00,Central,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",8.86,3.00,60.00%,-6.86,-78%,2017,12
9538,CA-2016-148747,,,First Class,AS-10045,Aaron Smayling,Corporate,United States,San Francisco,California,94110.00,West,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",477.67,2.00,15.00%,84.29,18%,1900,1
9539,US-2017-169488,09-07-2017,09-09-2017,First Class,AA-10375,Allen Armold,Consumer,United States,Providence,Rhode Island,2908.00,East,OFF-PA-10002659,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,16.90,5.00,0.00%,7.77,46%,2017,7
9540,US-2017-169488,09-07-2017,09-09-2017,First Class,AA-10375,Allen Armold,Consumer,United States,Providence,Rhode Island,2908.00,East,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,39.96,2.00,0.00%,18.78,47%,2017,7
9541,CA-2015-135727,05-11-2015,,Second Class,PS-18970,Paul Stevenson,Home Office,United States,Phoenix,Arizona,85023.00,West,FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair,191.97,7.00,20.00%,16.80,9%,2015,11
9542,CA-2015-135251,08-06-2015,08-10-2015,Standard Class,RP-19270,Rachel Payne,Corporate,United States,Houston,Texas,77095.00,Central,OFF-LA-10004544,Office Supplies,Labels,Avery 505,35.52,3.00,20.00%,13.32,38%,2015,6
9543,CA-2015-135251,08-06-2015,08-10-2015,Standard Class,RP-19270,Rachel Payne,Corporate,United States,Houston,Texas,77095.00,Central,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,6.23,5.00,80.00%,-9.66,-155%,2015,6
9544,CA-2015-135251,08-06-2015,08-10-2015,Standard Class,RP-19270,Rachel Payne,Corporate,United States,Houston,Texas,77095.00,Central,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,56.70,2.00,20.00%,19.14,34%,2015,6
9545,CA-2015-135251,08-06-2015,08-10-2015,Standard Class,RP-19270,Rachel Payne,Corporate,United States,Houston,Texas,77095.00,Central,FUR-BO-10003965,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,369.20,3.00,32.00%,-114.02,-31%,2015,6
9546,CA-2014-166590,,11-02-2014,Standard Class,NC-18625,Noah Childs,Corporate,United States,Columbus,Indiana,47201.00,Central,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5-Pack,1.98,2.00,0.00%,0.89,45%,1900,1
9547,CA-2014-166590,,11-02-2014,Standard Class,NC-18625,Noah Childs,Corporate,United States,Columbus,Indiana,47201.00,Central,OFF-PA-10000482,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",75.88,2.00,0.00%,35.66,47%,1900,1
9548,CA-2016-131744,,,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134.00,East,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,6.85,2.00,20.00%,2.14,31%,1900,1
9549,CA-2016-131744,,,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134.00,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,4.63,2.00,70.00%,-3.86,-83%,1900,1
9550,CA-2016-131744,,,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134.00,East,OFF-AP-10001394,Office Supplies,Appliances,Harmony Air Purifier,453.60,3.00,20.00%,90.72,20%,1900,1
9551,CA-2015-160864,05-03-2015,05-06-2015,First Class,NF-18595,Nicole Fjeld,Home Office,United States,San Jose,California,95123.00,West,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,13.85,3.00,20.00%,5.19,38%,2015,3
9552,CA-2015-147690,11-10-2015,,Standard Class,SC-20020,Sam Craven,Consumer,United States,Philadelphia,Pennsylvania,19140.00,East,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data-Printer Cart ,577.58,6.00,20.00%,43.32,8%,2015,10
